dates,a_temp,m_temp,n_temp,s_prec,a_pres,n_pres,m_pres,a_ws,m_ws,m_gust,a_humi,m_humi,n_humi,a_vis,m_vis,n_vis,a_qff,m_qff,n_qff
2019-06-03,29.9,35.7,27.8,0.0,1006.6,1001.8,1007.1,5.0,14.8,20.2,91,89,59,19299,20000,4278,1008.1,1008.6,1003.3
2019-06-04,30.2,36.3,28.8,0.0,1005.8,1001.9,1006.7,5.6,13.7,20.2,87,91,53,19929,20000,10956,1007.3,1008.2,1003.4
2019-06-05,30.8,35.8,24.4,6.2,1005.5,1002.0,1006.9,7.2,19.1,29.2,86,100,53,19917,20000,1029,1007.0,1008.4,1003.6
2019-06-06,28.7,35.4,25.6,1.0,1006.4,1004.9,1009.8,6.0,16.6,22.0,94,100,71,19193,20000,3893,1007.9,1011.3,1006.5
2019-06-07,30.5,33.9,25.2,7.8,1006.1,1005.5,1009.3,8.8,17.6,27.4,89,100,78,19783,20000,1005,1007.6,1010.8,1007.1
2019-06-08,31.3,34.6,26.4,1.6,1006.3,1004.2,1009.3,9.5,16.2,24.1,87,100,71,19911,20000,3462,1007.8,1010.8,1005.8
2019-06-09,31.3,34.8,26.7,0.0,1006.3,1003.4,1007.9,8.5,22.0,29.5,75,100,73,19911,20000,2000,1007.8,1009.4,1005.0
2019-06-10,31.3,34.6,27.6,0.0,1006.3,1003.2,1006.9,7.2,21.6,30.2,68,98,75,19804,20000,7187,1007.8,1008.4,1004.7
2019-06-11,-,32.6,24.6,16.2,-,1004.1,1008.3,-,20.5,39.6,-,100,82,-,20000,828,-,1009.8,1005.7
2019-06-12,29.2,33.9,29.0,0.2,1006.1,1004.4,1008.7,7.4,19.1,27.7,74,97,78,19615,20000,2029,1007.6,1010.2,1005.9
2019-06-13,30.0,34.8,28.9,0.0,1006.2,1004.0,1007.8,8.9,19.4,27.0,71,96,74,19884,20000,1212,1007.7,1009.3,1005.5
2019-06-14,28.5,37.1,28.6,0.0,1006.8,1004.0,1008.5,5.7,20.2,28.8,79,92,1,17233,20000,6802,1008.3,1010.0,1005.5
2019-06-15,30.8,35.3,28.5,0.0,1006.7,1003.5,1008.3,6.0,20.9,27.7,71,84,54,19768,20000,3497,1008.2,1009.8,1005.0
2019-06-16,32.0,-,-,-,1005.6,-,-,6.5,-,-,67,-,-,19539,-,-,1007.1,-,-
2019-06-17,32.0,30.8,28.5,0.6,1004.1,1004.8,1007.6,7.7,21.2,28.4,68,81,67,19468,20000,2587,1005.6,1009.1,1006.3
2019-06-18,31.0,34.3,28.2,0.0,1004.6,1004.7,1007.7,6.9,19.4,27.4,73,83,53,19240,20000,5160,1006.1,1009.2,1006.2
2019-06-19,28.6,33.4,24.3,2.4,1006.6,1004.7,1008.4,5.4,19.4,33.1,77,92,61,15229,20000,1741,1008.1,1009.9,1006.3
2019-06-20,28.7,34.5,27.0,0.0,1007.5,1004.8,1008.8,4.8,17.6,21.6,82,86,56,18448,20000,7625,1009.0,1010.3,1006.4
2019-06-21,29.3,36.8,28.3,0.0,1006.6,1003.6,1008.4,6.0,15.8,21.2,77,85,46,19798,20000,4525,1008.1,1009.9,1005.1
2019-06-22,27.7,37.8,28.6,0.0,1005.9,1001.6,1006.6,4.6,21.2,27.7,81,86,41,16618,20000,3405,1007.5,1008.1,1003.1
2019-06-23,29.2,38.2,28.0,0.0,1005.5,1002.3,1006.5,6.8,19.4,26.6,76,91,44,19596,20000,1361,1007.0,1008.0,1003.8
2019-06-24,28.9,34.8,24.6,67.0,1005.7,1004.6,1009.1,8.5,17.3,29.9,77,92,53,19190,20000,222,1007.2,1010.6,1006.2
2019-06-25,28.0,33.1,25.7,0.4,1006.2,1005.1,1009.3,4.8,19.1,33.5,83,92,60,18061,20000,1618,1007.8,1010.8,1006.7
2019-06-27,28.8,32.4,23.3,14.6,1006.0,1004.0,1007.7,3.7,30.6,43.9,77,92,59,18513,20000,918,1007.5,1009.2,1005.6
2019-06-28,28.3,33.2,26.6,2.6,1005.8,1003.5,1007.5,5.0,19.4,28.8,80,90,60,15192,20000,471,1007.3,1009.0,1005.1
2019-06-29,26.2,32.7,25.6,3.0,1006.8,1003.8,1007.1,2.9,20.2,27.0,87,92,57,12337,20000,2910,1008.4,1008.6,1005.4
2019-06-30,26.7,32.2,23.8,16.6,1006.7,1003.7,1008.0,5.1,20.9,33.1,84,92,62,18009,20000,664,1008.3,1009.5,1005.3
2019-06-Min,28.0,38.2,23.3,145.2,1007.2,1001.6,1009.8,3.8,30.6,43.9,83,100,1,17287,20000,222,1008.8,1011.3,1003.2
2019-07-01,29.4,32.3,24.3,0.2,1007.9,1003.9,1008.0,4.8,14.0,22.3,74,92,61,19813,20000,6387,1009.4,1009.5,1005.5
2019-07-02,30.0,33.5,24.8,8.8,1008.1,1002.9,1007.4,5.4,16.6,25.2,73,92,58,19809,20000,1408,1009.6,1008.9,1004.5
2019-07-03,28.1,29.7,24.7,5.8,1008.1,1005.9,1008.0,5.3,12.2,17.6,79,92,66,15365,20000,1006,1009.7,1009.5,1007.5
2019-07-04,29.3,31.3,24.1,6.8,1008.5,1005.1,1007.9,6.3,20.5,27.4,74,92,64,19316,20000,1709,1010.0,1009.4,1006.7
2019-07-05,29.8,28.3,23.6,10.4,1009.6,1006.1,1009.3,6.4,19.8,31.7,68,92,80,19560,20000,1355,1011.1,1010.9,1007.7
2019-07-06,29.7,32.1,23.5,25.8,1008.9,1005.2,1009.3,6.8,17.6,34.6,68,92,61,16798,20000,771,1010.4,1010.8,1006.8
2019-07-07,30.0,32.7,27.1,0.0,1007.7,1006.2,1009.3,7.1,18.0,38.5,68,92,55,19740,20000,1787,1009.2,1010.8,1007.8
2019-07-08,30.1,34.7,26.6,0.0,1006.0,1005.9,1009.7,7.5,17.6,26.6,65,86,52,19866,20000,11773,1007.5,1011.2,1007.5
2019-07-09,28.6,33.6,23.5,16.2,1005.2,1005.5,1010.4,5.6,18.4,33.8,76,92,59,19046,20000,1128,1006.7,1011.9,1007.1
2019-07-10,30.4,32.9,25.5,0.0,1004.1,1006.2,1010.3,6.1,16.2,23.0,69,92,57,19877,20000,5875,1005.6,1011.8,1007.8
2019-07-11,30.1,34.5,24.9,0.0,1003.5,1007.8,1011.6,6.7,18.4,22.7,70,88,50,19897,20000,9674,1005.0,1013.1,1009.4
2019-07-12,30.3,35.6,23.3,67.4,1003.6,1006.3,1011.3,7.2,19.4,35.3,70,92,46,19870,20000,377,1005.1,1012.8,1007.9
2019-07-13,29.9,34.4,25.4,0.0,1004.7,1005.1,1010.5,6.7,17.6,24.8,74,92,51,19748,20000,6517,1006.2,1012.0,1006.7
2019-07-14,30.2,35.0,26.5,0.0,1005.8,1003.6,1008.1,8.2,23.4,32.0,74,78,44,19784,20000,1832,1007.3,1009.6,1005.2
2019-07-15,29.2,34.4,24.6,4.2,1007.1,1002.8,1006.9,6.5,24.5,36.0,73,92,50,19917,20000,1434,1008.6,1008.4,1004.4
2019-07-16,30.7,35.2,26.5,0.0,1006.7,1001.7,1006.5,6.5,16.9,25.2,72,86,53,19882,20000,8205,1008.2,1008.0,1003.3
2019-07-17,28.8,34.0,26.2,0.0,1006.4,1001.2,1005.2,4.9,17.3,24.5,78,86,56,14052,20000,4598,1007.9,1006.7,1002.8
2019-07-18,27.7,34.4,27.0,0.0,1008.0,1001.3,1005.0,3.9,17.3,25.2,84,84,56,17040,20000,2572,1009.6,1006.5,1002.8
2019-07-19,27.7,34.6,25.6,0.0,1009.1,1002.0,1007.3,4.4,21.2,33.5,81,92,54,17648,20000,6394,1010.7,1008.8,1003.6
2019-07-20,29.6,34.8,27.1,0.0,1008.2,1003.6,1007.5,5.4,18.4,27.4,69,90,54,19762,20000,1968,1009.7,1009.0,1005.2
2019-07-21,29.6,34.2,25.6,0.0,1007.4,1004.8,1008.4,5.6,19.1,28.8,69,92,58,19899,20000,5497,1008.9,1009.9,1006.4
2019-07-22,30.3,35.9,27.2,0.0,1007.1,1004.5,1008.7,6.9,15.8,22.0,67,89,53,19815,20000,11495,1008.6,1010.2,1006.1
2019-07-23,30.0,34.7,22.4,21.2,1007.4,1003.7,1008.1,7.7,19.8,28.1,62,92,53,19954,20000,740,1008.9,1009.6,1005.3
2019-07-24,30.6,33.2,24.0,21.2,1006.2,1005.5,1009.7,10.8,20.9,28.4,59,92,60,19876,20000,876,1007.7,1011.2,1007.1
2019-07-25,28.9,32.5,24.3,1.0,1005.8,1007.3,1010.9,6.3,25.9,38.2,68,92,56,19782,20000,7275,1007.3,1012.4,1008.9
2019-07-26,28.5,33.4,26.6,0.0,1006.3,1005.8,1010.7,7.4,18.7,26.3,66,88,49,19736,20000,5565,1007.8,1012.2,1007.4
2019-07-27,29.3,33.7,27.0,0.0,1006.2,1004.7,1009.7,7.9,15.5,25.2,67,81,48,19819,20000,6971,1007.7,1011.2,1006.3
2019-07-28,28.7,34.7,27.0,0.0,1005.5,1003.9,1009.3,8.4,16.2,22.0,69,81,54,19865,20000,3312,1007.0,1010.8,1005.5
2019-07-29,27.3,34.8,26.0,0.0,1003.9,1004.9,1009.6,5.5,22.3,42.8,80,76,47,19050,20000,12796,1005.5,1011.1,1006.5
2019-07-30,27.5,34.6,27.1,0.0,1005.0,1003.2,1008.5,5.9,27.4,40.7,84,74,44,17742,20000,2340,1006.6,1010.0,1004.8
2019-07-31,27.8,34.3,25.9,0.2,1006.3,1002.8,1007.7,5.3,24.1,36.4,80,86,43,16803,20000,2682,1007.9,1009.2,1004.4
2019-07-Min,27.9,35.9,22.4,189.2,1005.4,1001.2,1011.6,3.8,27.4,42.8,81,92,43,17411,20000,377,1006.9,1013.1,1002.8
2019-08-01,28.2,31.9,25.5,0.0,1004.4,1004.3,1007.9,6.3,23.4,36.4,78,81,52,18456,20000,1302,1005.9,1009.4,1005.9
2019-08-02,28.5,34.0,26.2,0.0,1002.1,1004.4,1008.4,5.6,31.0,47.9,80,85,46,19500,20000,7835,1003.6,1009.9,1006.0
2019-08-03,28.6,32.1,25.0,0.4,1001.9,1003.0,1008.2,9.6,26.3,38.2,79,92,54,19872,20000,3221,1003.4,1009.7,1004.6
2019-08-04,28.6,31.4,22.3,22.4,1004.0,1002.3,1005.6,9.5,27.4,39.6,80,92,61,19902,20000,919,1005.5,1007.1,1003.9
2019-08-05,29.1,32.9,24.5,7.8,1006.7,1003.2,1006.5,7.7,17.6,27.0,77,92,60,19895,20000,1463,1008.2,1008.0,1004.8
2019-08-06,28.9,33.2,23.0,23.8,1008.3,1004.1,1008.6,5.6,20.5,34.6,80,92,54,19459,20000,916,1009.8,1010.1,1005.7
2019-08-07,29.1,32.0,24.9,3.6,1008.0,1003.5,1007.5,5.2,11.5,16.9,77,92,62,19431,20000,3322,1009.5,1009.0,1005.1
2019-08-08,30.0,32.6,25.1,0.6,1006.1,1002.6,1006.5,6.9,21.6,38.9,74,92,60,19492,20000,1716,1007.6,1008.0,1004.2
2019-08-09,30.4,31.9,25.9,2.0,1005.7,999.8,1004.5,8.3,19.8,29.9,73,92,63,19392,20000,4630,1007.2,1006.0,1001.4
2019-08-10,29.2,32.7,26.6,0.2,1008.0,999.4,1003.7,7.4,22.7,30.2,74,89,63,19935,20000,5757,1009.5,1005.2,1000.9
2019-08-11,29.7,33.0,26.3,0.0,1009.0,1001.7,1005.7,6.8,21.6,31.3,73,88,64,19757,20000,7258,1010.5,1007.2,1003.3
2019-08-12,30.6,32.9,26.2,0.0,1007.1,1004.5,1008.4,6.1,20.2,27.4,69,90,62,19811,20000,3648,1008.6,1009.9,1006.1
2019-08-13,28.0,33.3,26.3,0.2,1001.2,1006.3,1010.3,7.0,17.3,25.2,64,92,59,18829,20000,6503,1002.7,1011.8,1007.9
2019-08-14,29.6,33.8,26.2,0.4,1006.3,1005.2,1010.1,6.3,15.5,20.2,71,91,57,19959,20000,4990,1007.8,1011.6,1006.8
2019-08-15,28.2,34.5,26.7,0.0,1007.4,1003.7,1009.1,6.0,18.0,26.6,81,87,56,17697,20000,2960,1009.0,1010.6,1005.3
2019-08-16,29.3,35.2,27.6,0.0,1007.8,1003.3,1007.2,5.9,19.4,25.6,74,88,54,19945,20000,2777,1009.3,1008.7,1004.8
2019-08-17,28.8,32.5,27.1,0.0,1006.6,1005.9,1009.7,4.1,19.1,28.4,75,82,61,19795,20000,3164,1008.1,1011.2,1007.5
2019-08-18,28.6,33.1,27.0,0.0,1006.5,1007.0,1011.4,6.7,16.9,23.8,76,83,59,18889,20000,2714,1008.0,1012.9,1008.6
2019-08-19,27.3,34.7,27.7,0.0,1006.5,1005.1,1009.7,4.9,16.9,22.7,80,83,51,19523,20000,2299,1008.1,1011.2,1006.7
2019-08-20,29.1,32.7,-20.2,14.4,1006.0,0.0,1007.8,4.5,31.0,43.2,68,92,1,19922,20000,0,1007.5,1009.3,0.0
2019-08-21,28.9,32.7,27.4,0.0,1005.6,1003.9,1007.8,6.8,19.4,26.3,72,82,57,19944,20000,8481,1007.1,1009.3,1005.5
2019-08-22,29.0,32.5,25.2,4.4,1003.2,1004.9,1009.1,7.1,20.2,30.6,70,92,62,19945,20000,2371,1004.7,1010.6,1006.5
2019-08-23,27.8,33.0,27.0,0.0,1001.4,1005.8,1009.8,5.2,18.4,26.3,80,87,60,19771,20000,6982,1002.9,1011.3,1007.4
2019-08-24,28.2,32.9,25.9,1.2,1004.7,1004.7,1008.9,9.2,14.4,20.5,79,92,58,19941,20000,6231,1006.2,1010.4,1006.3
2019-08-25,28.1,32.9,24.9,7.0,1006.7,1003.3,1008.5,5.6,18.0,25.6,79,92,59,19623,20000,6489,1008.3,1010.0,1004.9
2019-08-26,28.1,31.8,25.3,2.8,1006.6,1004.8,1009.1,6.9,19.8,27.7,76,92,61,17806,20000,6086,1008.2,1010.6,1006.4
2019-08-27,26.7,32.6,26.6,0.0,1006.0,1003.2,1007.9,4.6,16.2,26.3,86,80,58,18509,20000,9074,1007.6,1009.4,1004.8
2019-08-28,27.6,34.0,26.1,0.0,1006.4,1003.1,1008.1,3.8,22.0,30.6,81,84,54,19642,20000,6890,1008.0,1009.6,1004.7
2019-08-29,29.2,32.8,26.0,0.0,1006.8,1001.1,1006.2,6.0,19.8,29.9,72,83,56,18102,20000,7148,1008.3,1007.7,1002.7
2019-08-30,28.6,28.7,26.1,1.2,1007.1,999.5,1002.8,5.7,17.3,21.2,74,85,75,19308,20000,11052,1008.6,1004.3,1001.1
2019-08-31,29.1,31.4,25.2,0.0,1008.4,1002.3,1007.1,4.9,22.0,30.2,72,92,63,19113,20000,9915,1009.9,1008.6,1003.9
2019-08-Min,27.5,35.2,-20.2,92.4,1008.2,0.0,1011.4,5.3,31.0,47.9,80,92,1,18866,20000,0,1009.8,1012.9,0.0
2019-09-01,28.3,31.8,25.6,2.0,1007.7,1004.5,1008.6,5.7,20.2,28.4,80,92,64,19132,20000,2495,1009.3,1010.1,1006.1
2019-09-02,28.8,32.6,24.5,6.6,1009.6,1004.7,1008.6,5.4,25.6,37.1,76,92,53,19625,20000,1662,1011.2,1010.1,1006.3
2019-09-03,28.7,31.2,23.6,17.6,1011.7,1004.1,1007.9,4.0,30.2,46.4,74,92,64,18844,20000,1008,1013.3,1009.4,1005.7
2019-09-04,29.9,29.3,25.6,0.2,1010.2,1004.5,1008.2,7.5,15.1,21.2,66,92,73,19837,20000,4623,1011.7,1009.7,1006.1
2019-09-05,29.7,32.4,23.5,14.4,1007.5,1004.8,1008.8,8.5,25.6,46.1,70,92,61,19854,20000,1248,1009.0,1010.3,1006.4
2019-09-06,27.3,31.5,26.2,0.6,1006.7,1004.6,1008.7,3.7,15.1,24.1,83,88,61,13528,20000,8158,1008.3,1010.2,1006.2
2019-09-07,28.5,32.3,26.1,0.0,1006.1,1005.4,1010.0,4.8,16.9,25.9,80,85,59,18451,20000,4992,1007.6,1011.5,1007.0
2019-09-08,27.9,32.4,23.8,31.0,1006.2,1005.8,1010.7,2.8,28.4,39.6,85,92,62,15812,20000,946,1007.8,1012.2,1007.4
2019-09-09,28.6,32.7,24.9,2.2,1007.1,1005.2,1010.0,4.7,20.2,34.6,81,92,60,14040,20000,2678,1008.6,1011.5,1006.8
2019-09-10,29.0,31.8,26.3,0.0,1008.0,1006.7,1011.9,4.8,16.9,25.2,76,86,63,15097,20000,7846,1009.5,1013.4,1008.3
2019-09-11,26.9,34.3,23.0,8.8,1008.6,1009.0,1013.9,3.7,22.3,40.3,84,92,49,10677,20000,1909,1010.2,1015.4,1010.6
2019-09-12,27.6,34.6,25.7,0.0,1007.8,1007.8,1013.3,3.2,19.8,28.1,85,92,46,14311,20000,3378,1009.4,1014.8,1009.4
2019-09-13,25.7,35.3,25.6,2.0,1007.7,1004.6,1010.7,3.2,21.2,31.3,89,88,47,12040,20000,3987,1009.3,1012.2,1006.2
2019-09-14,-,32.1,25.0,3.2,-,1004.2,1008.8,-,17.6,24.1,-,92,63,-,20000,2534,-,1010.3,1005.8
2019-09-15,26.1,34.0,24.5,5.0,1012.0,1003.5,1008.5,4.7,15.1,21.6,88,92,56,17969,20000,2427,1013.6,1010.0,1005.1
2019-09-16,28.8,32.7,24.0,21.6,1012.2,1003.4,1008.8,5.3,16.9,25.9,74,92,61,15166,20000,1276,1013.8,1010.3,1005.0
2019-09-17,29.7,34.5,24.4,3.0,1012.7,1004.3,1008.9,4.7,13.3,21.2,69,92,56,14131,20000,1697,1014.3,1010.4,1005.9
2019-09-18,31.1,35.1,23.7,26.8,1012.3,1004.8,1010.1,4.8,27.7,43.6,64,92,48,16008,20000,511,1013.8,1011.6,1006.4
2019-09-19,33.4,31.6,23.9,65.0,1013.6,1005.9,1011.1,7.9,16.2,22.0,54,92,62,18948,20000,370,1015.1,1012.6,1007.5
2019-09-20,-,31.8,25.0,2.2,-,1005.0,1010.2,-,11.5,18.4,-,92,62,-,20000,2704,-,1011.7,1006.6
2019-09-21,-,29.6,23.9,50.0,-,1005.5,1009.3,-,16.6,20.9,-,92,75,-,20000,508,-,1010.8,1007.1
2019-09-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-09-24,-,32.4,25.3,0.0,-,1009.8,1014.0,-,21.6,28.4,-,92,57,-,20000,3383,-,1015.5,1011.4
2019-09-25,-,33.5,26.1,0.0,-,1010.8,1014.7,-,17.6,22.0,-,87,49,-,20000,5989,-,1016.2,1012.4
2019-09-26,-,34.9,27.9,0.0,-,1009.7,1015.1,-,15.5,23.4,-,82,46,-,20000,5164,-,1016.6,1011.3
2019-09-27,-,34.2,32.3,0.0,-,1012.1,1014.5,-,15.8,22.0,-,60,50,-,20000,13717,-,1016.0,1013.6
2019-09-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-09-29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-09-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-09-Min,-,35.3,23.0,262.4,-,1003.4,1015.1,-,30.2,46.4,-,92,46,-,20000,370,-,1016.6,1005.0
2019-10-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-10-Min,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-11-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-11-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-11-03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-11-04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2019-11-05,27.4,-,-,-,1010.7,-,-,3.3,-,-,72,-,-,14394,-,-,1012.3,-,-
2019-11-06,28.8,-,-,-,1010.5,-,-,4.3,-,-,68,-,-,14141,-,-,1012.1,-,-
2019-11-07,29.1,-,-,-,1010.2,-,-,4.1,-,-,69,-,-,16330,-,-,1011.8,-,-
2019-11-08,28.3,-,-,-,1010.1,-,-,2.3,-,-,79,-,-,9675,-,-,1011.7,-,-
2019-11-09,29.1,-,-,-,1010.6,-,-,5.7,-,-,60,-,-,18384,-,-,1012.2,-,-
2019-11-10,27.8,-,-,-,1011.3,-,-,7.0,-,-,63,-,-,19461,-,-,1012.9,-,-
2019-11-11,27.9,-,-,-,1011.9,-,-,5.9,-,-,63,-,-,17157,-,-,1013.5,-,-
2019-11-12,27.8,-,-,-,1011.7,-,-,4.8,-,-,62,-,-,17640,-,-,1013.3,-,-
2019-11-13,28.1,-,-,-,1011.3,-,-,4.5,-,-,60,-,-,17073,-,-,1012.9,-,-
2019-11-14,28.7,-,-,-,1011.3,-,-,4.0,-,-,56,-,-,18502,-,-,1012.9,-,-
2019-11-15,29.2,31.9,23.5,0.0,1011.7,1009.1,1012.4,6.5,15.1,22.0,53,92,48,19475,20000,4089,1013.3,1013.9,1010.7
2019-11-16,29.2,33.7,24.1,0.0,1010.7,1008.2,1012.8,5.1,18.0,22.7,58,92,42,19231,20000,3347,1012.3,1014.3,1009.8
2019-11-17,30.3,33.2,25.0,0.0,1010.4,1008.2,1012.7,6.3,16.2,23.4,61,92,46,19807,20000,3935,1011.9,1014.2,1009.8
2019-11-18,29.6,32.2,25.3,0.0,1010.8,1008.0,1013.0,9.4,12.2,19.4,58,92,62,19914,19058,2163,1012.3,1014.5,1009.6
2019-11-19,28.8,33.9,24.5,0.0,1011.6,1008.1,1012.5,6.6,16.6,20.9,60,91,36,19642,20000,3540,1013.2,1014.0,1009.7
2019-11-20,29.3,31.9,24.5,0.0,1010.8,1009.0,1013.5,5.3,23.0,28.4,65,79,46,19783,20000,1016,1012.4,1015.0,1010.6
2019-11-22,29.5,32.8,23.7,0.0,1010.8,1009.9,1014.3,5.3,18.7,25.6,63,86,37,19881,20000,7429,1012.3,1015.8,1011.5
2019-11-23,27.7,33.5,23.4,0.0,1012.0,1009.3,1014.1,9.2,16.2,23.4,59,83,35,19898,20000,4179,1013.6,1015.6,1010.9
2019-11-24,25.0,33.4,23.9,0.0,1014.0,1008.9,1013.4,8.1,14.8,24.1,59,78,35,18815,20000,5332,1015.6,1014.9,1010.5
2019-11-25,23.7,33.7,24.7,0.0,1015.2,1009.2,1014.1,8.3,20.9,29.9,55,64,42,17576,20000,3843,1016.8,1015.6,1010.8
2019-11-26,23.2,33.5,25.0,0.0,1016.4,1008.0,1014.1,7.7,17.6,26.3,51,82,42,17755,20000,5832,1018.0,1015.6,1009.6
2019-11-27,23.3,33.8,26.3,0.0,1016.5,1008.4,1012.9,8.9,18.0,25.2,47,74,50,18335,20000,2857,1018.1,1014.4,1010.0
2019-11-28,22.6,33.6,25.3,0.0,1016.2,1008.3,1013.2,7.7,26.6,34.9,49,69,48,17850,20000,7080,1017.8,1014.7,1009.9
2019-11-29,22.5,32.6,25.3,0.0,1016.4,1009.9,1014.2,5.1,19.4,30.2,55,74,48,17511,20000,5475,1018.0,1015.7,1011.5
2019-11-30,23.6,33.5,26.0,0.0,1014.5,1008.5,1013.9,4.4,19.4,27.4,55,80,49,17022,20000,8374,1016.1,1015.4,1010.1
2019-11-Min,25.1,33.9,23.4,0.0,1012.2,1008.0,1014.3,4.4,26.6,34.9,56,92,35,13813,20000,1016,1013.8,1015.8,1009.6
2019-12-01,25.6,33.9,25.8,0.0,1012.9,1008.7,1013.2,4.6,18.7,25.9,56,80,46,14526,20000,2475,1014.5,1014.7,1010.3
2019-12-02,26.6,31.9,22.5,0.0,1014.1,1009.8,1013.8,4.7,21.2,31.0,58,72,47,14146,20000,9111,1015.7,1015.3,1011.4
2019-12-03,27.2,29.5,20.2,0.0,1013.1,1011.2,1015.7,4.9,24.1,32.4,59,72,46,16252,20000,8703,1014.7,1017.3,1012.8
2019-12-04,28.2,27.9,19.7,0.0,1011.5,1012.3,1017.8,4.2,20.5,30.2,59,71,44,16899,20000,3699,1013.1,1019.4,1013.9
2019-12-05,28.6,27.6,19.2,0.0,1011.3,1013.7,1018.6,5.6,20.9,32.0,61,65,39,17235,20000,1306,1012.9,1020.2,1015.3
2019-12-06,29.5,28.1,18.4,0.0,1011.0,1013.7,1019.5,4.3,24.5,38.2,60,58,37,16579,20000,2846,1012.6,1021.1,1015.3
2019-12-07,29.0,26.8,18.5,0.0,1011.6,1013.7,1018.9,4.5,23.0,33.5,68,64,38,15408,20000,12231,1013.2,1020.5,1015.3
2019-12-08,29.0,27.9,18.9,0.0,1010.6,1014.2,1019.5,3.7,16.9,23.4,70,70,39,14663,20000,8123,1012.2,1021.1,1015.8
2019-12-09,28.9,28.5,17.8,0.0,1010.5,1012.0,1017.7,4.0,16.6,23.0,73,84,40,13568,20000,4584,1012.1,1019.3,1013.6
2019-12-10,28.7,30.1,18.3,0.0,1010.7,1010.0,1015.7,3.6,13.3,19.4,75,80,38,13357,20000,5165,1012.3,1017.3,1011.6
2019-12-11,28.6,30.6,20.6,0.0,1010.6,1009.7,1014.8,3.8,15.5,23.0,75,76,37,15817,20000,3618,1012.2,1016.4,1011.3
2019-12-12,28.7,31.0,20.5,0.0,1011.0,1010.3,1015.2,4.4,19.4,28.4,76,82,37,17611,20000,1699,1012.6,1016.7,1011.9
